"քոր, մաշկային ցան, գունափոխված բծեր, եղունգների փոքր ընկղմվածություններ, եղունգների խորշիկավորում",Սորիազ
"հյուծվածություն, քաշի կորուստ, անհանգստություն, քրտնարտադրություն, թուլություն",Հիպերթիրեոզ
"հեշտոցային արյունահոսություն, որովայնային ցավ, հղիության թեստի աննորմալ արդյունքներ",Արտարգանդային հղիություն
"փորլուծություն, փսխում, որովայնային ջղաձգումներ, ջերմություն, ջրազրկում",Գաստրոէնտերիտ
"կրծքավանդակի ցավ, շնչահեղձություն, սրտխառնոց, անհանգստություն, սրտխփոցներ",Պանիկային հարձակում
"գլխացավ, փսխում, լուսազգայունություն, սրտխառնոց",Միգրեն
"կոկորդի ցավ, հազ, ջերմություն, կոկորդի գրգռվածություն",Ֆարինգիտ
"ուժեղ որովայնային ցավ, փսխում, վատ մարսողություն",Գաստրիտ
"հոդացավ, մկանացավ, ջերմություն, ընդհանրական թուլություն",Վիրուսային ինֆեկցիա
"ս եզոնային քթահոսություն, քոր, աչքերի արցունքահոսություն",Ալերգիկ ռինիտ
"մշտական հոգնածություն, դանդաղ արձագանք, ուշադրության նվազում",Քրոնիկ հոգնածության համախտանիշ
"հազ, շնչահեղձություն, կրծքավանդակի ցավ, խորխարտադրություն",Թոքաբորբ
"ուժեղ ցավ ստորին որովայնում, ցավոտ միզում, հաճախակի միզում",Միզուղիների վարակի սրացում
"մաշկի կարմրություն, այտուց, ցավոտություն",Մաշկային վարակ
"ականջացավ, լսողության նվազում, ականջուփի լցվածություն",Միջին օտիտ
"սրտխառնոց, փսխում, ախորժակի կորուստ, ցավ աջ կողային հատվածում",Լյարդի բորբոքում
"ծանր հոգնածություն, դառնության զգացում բերանում",Լեղապարկի խնդիր
"ոտքերի ցավ, ծանրություն, այտուց",Վարիկոզ երակներ
շնչառության դժվարություն ֆիզիկական ծանրաբեռնվածության ժամանակ,Սրտային անբավարարություն
"վերջույթների թմրածություն, ցրտային զգացողություն",Նեյրոպաթիա
"քթախոտություն, ջերմություն, դեմքի ճնշվածություն",Սինուսիտ
"մատների այտուց, հոդացավ, առավոտյան կարկամվածություն",Ռևմատոիդ արթրիտ
"կոկորդի ուժեղ ցավ, կուլ տալու դժվարություն",Տոնզիլիտ
"փորկապություն, որովայնի գերգերբում",Մարսողական դանդաղում
"մաշկի ճաքեր, չորություն",Դերմատիտ
"միզելու ցավ, մутքի տհաճ հոտ",Միզուղիների վարակ
"կրծքավանդակի սեղմում, շնչահեղձություն, հազ",Ասթմա
"սրտխառնոց, ցնցումներ, միգրենային ցավ",Նյարդաբանական ճգնաժամ
"վաղ հագեցվածություն, մարսողության դանդաղում",Գաստրոպարեզ
"ձեռքերի դող, նյարդայնություն, քրտնարտադրություն",Վեգետատիվ դիսֆունկցիա
ոտքերի մկանային ցավ ֆիզիկական ծանրաբեռնվածությունից հետո,Մկանային գերգերբում
"տեսողության մշուշում, գլխապտույտ",Աչքային ճնշման բարձրացում
"ցավ ուսում և պարանոցում, գլխապտույտ",Պարանոցի օստեոխոնդրոզ
"հիպնոսածություն, սրտխառնոց, հավասարակշռության խանգարում",Լաբիրինթիտ
"բարձր ջերմություն, սարսուռ, թուլություն",Վարակային հիվանդություն
"քոր, մաշկային ցան, մեխանիկական վնասվածքի բծեր",Սնկային վարակ
"սառնաշաքիլ, փսխում, քաշի կորուստ, հազ, բարձր ջերմություն, գիշերային քրտինքներ",Տուբերկուլոզ
ամբողջ մարմնի կարմիր քորयुक्त ցան,Դենգե
"մեջքի ցավ, պարանոցի ցավ, գլխապտույտ, հավասարակշռության կորուստ",Ստիված պարանոց (Cervical Spondylosis)
"ցավոտ միզում, միզապարկի անհարմարություն, տհաճ հոտ, ներքևի որովայնի ցավ",Միզուղիների վարակ
"գիշերային քրտինքներ, քաշի կորուստ, հազ, թուլություն, բարձր ջերմություն",Տուբերկուլոզ
"ուժեղ գլխացավ, գրգռվածություն, վ neck stiffness, լույսի զգայունություն",Մենինգիտ
"շնչահեղձություն, հազ, կրծքավանդակի սեղմվածություն",Քրոնիկ օբստրուկտիվ թոքային հիվանդություն (ՔՕԹՀ)
"ականջի ցավ, սեկրեցիա ականջից, լսողության կորուստ",Ականջի վարակ
"սրտխառնոց, գլխապտույտ, հոգնածություն",Արյան ցածր ճնշում
"այտուց, կարմրություն, տաքություն վնասված հատվածում",Մաշկաբորբ (Ցելյուլիտ)
"ուժեղ պարանոցային ցավ, պսխում, գլխապտույտ",Պարանոցի նյարդի սեղմում
"թուլություն, սրտխառնոց, սառնաշաքիլ",Վիրուսային ինֆեկցիա
"որովայնային կտրուկ ցավ, փսխում, փորկապություն",Խցանված աղիք
"կողերի ցավ, շնչառության դժվարացում",Թոքային պլևրիտ
"հոդերի կարմրություն, այտուց, սուր ցավ",Պոդագրա
"անհանգիստ ոտքերի զգացում, քոր, դող",Անհանգիստ ոտքերի համախտանիշ
"հաճախակի միզում, ցավոտ միզում, ջերմություն",Ցիստիտ
"ցածր մեջքի ցավ, տարածվող ցավ ոտք",Իշիաս
"ուժեղ ցավ աջ վերին որովայնում, դառնություն բերանում",Լեղաքարային հիվանդություն
"աղմկոտ պառպար, գլուխը ծանրություն",Սինուսային գերբարձր ճնշում
"սրտխառնոց, հոգնածություն, քաշի կորուստ",Քրոնիկ հեպատիտ
"կրծքավանդակի սեղմում, սրտխփոցներ",Արիթմիա
"թեթև արյունահոսություն ատամի մոտ, լնդերի ցավ",Գինգիվիտ
"ուժեղ գլխապտույտ, ականջի զնգոց",Տիննիտուս
"մաշկի դեղնավուն երանգ, թուլություն",Դեղնախտ
"օտար զգացողություն աչքի մեջ, կարմրություն",Կոնյուկտիվիտ
"շնչահեղձություն մարզվելիս, չոր հազ",Բրոնխիտ
"ցավ սրտի շրջանում, ճնշման բարձրացում",Հիպերտոնիկ ճգնաժամ
"սրտխառնոց, հոգնածություն, այտուց",Երիկամային անբավարարություն
"կատաղի կոկորդի ցավ, կուլ տալու անհնարինություն",Ստրեպտոկոկային տոնզիլիտ
"այրվածք, մաշկի կարմրություն, ցավ",Ջերմային այրվածք
"թուլություն, չոր բերան, գլխապտույտ",Ջրազրկում
"այտուցված ծնկ, ցավ շարժվելիս",Ծնկային արթրիտ
"սրունքների ցավ, ծանրություն, ջղաձգումներ",Վենոզ անբավարարություն
"մաշկի կոշտացում, սպիտակ տեսք, ցուրտ զգացողություն",Ռեյնոյի համախտանիշ
"սրտխառնոց, գլխապտույտ, տաքություն",Արյան շաքարի անկում
"սուր գոտկային ցավ, փսխում",Երիկամային քարեր
"բարձր ջերմություն, ցնցումներ",Բակտերիալ վարակ
"վատ հոտ բերանում, լեզվի սպիտակապատություն",Բերանի սնկային վարակ (Կանդիդոզ)
